Category,Link,Title,Abstract
Industrie,https://www.insee.fr/fr/statistiques/8236666,Plus de 70 % de la facture énergétique industrielle de la France est concentrée en 2022 dans cinq régions,"La facture énergétique des établissements industriels de 20 salariés ou plus augmente fortement en 2022. Cinq régions métropolitaines contribuent à hauteur de 71 % à cette facture : Hauts-de-France, Grand Est, Auvergne-Rhône-Alpes, Provence-Alpes-Côte d’Azur et Normandie. Elles concentrent les secteurs industriels les plus énergivores, notamment ceux de la sidérurgie ou de la fabrication de verre. La dépendance de l’emploi territorial à ces activités énergivores peut être forte, notamment dans certaines zones d’emploi au nord et au sud de la France.Le prix de l’énergie varie fortement selon les établissements. Ceux qui consomment le moins, souvent de plus petite taille, paient en moyenne plus cher leurs énergies. Pour faire face à la hausse des prix de l’énergie, les établissements adoptent différentes stratégies : la moitié d’entre eux ont ainsi augmenté le prix de vente du produit final, presque autant ont réduit leurs marges, quelques établissements ont été contraints de réduire leur activité, et certains ont également investi sur le long terme pour limiter leur consommation énergétique."
Industrie,https://www.insee.fr/fr/statistiques/7454835,"Avec la crise sanitaire, moins de déchets dans les établissements industriels et de services en 2020","En lien avec le repli de l’activité économique dû à la crise sanitaire, les quantités de déchets non dangereux hors minéraux et boues générés par l’industrie manufacturière et les services ont fortement reculé en 2020, par rapport à leur production en 2016. Seul le commerce a généré plus de déchets, concomitamment à la hausse de ses ventes en volume sur la période 2016-2020.En 2020, les établissements de l’industrie manufacturière de 10 salariés ou plus produisent près de 14 millions de tonnes de déchets non dangereux hors minéraux et boues, et les établissements du tertiaire de 20 salariés ou plus en génèrent pratiquement 16 millions de tonnes.L’industrie manufacturière trie 81 % de ses déchets banals, soit davantage que le tertiaire (76 % pour les services et 68 % pour le commerce). En 2020, l’ensemble de ces secteurs d’activité génère 35 % de déchets organiques évitables, que ceux-ci soient alimentaires ou non. La plupart de ces déchets évitables sont d’origine végétale."
Industrie,https://www.insee.fr/fr/statistiques/6675542,La facture énergétique augmente de 46 % dans l’industrie en 2021,"En 2021, la consommation brute d’énergie dans l’industrie augmente de 7 % en volume (après une baisse de 9 % en 2020) mais reste inférieure à son niveau d’avant la crise sanitaire de 2020. La consommation énergétique brute s’établit à 34,6 millions de tonnes d’équivalent pétrole, soit environ un cinquième de la consommation nationale.La facture énergétique est en très forte hausse par rapport à 2020 (+ 46 % en euros courants) et s’élève à 17,1 milliards d’euros. Une tonne d'équivalent pétrole coûte en moyenne 504 euros aux établissements industriels, soit 38 % de plus qu’en 2020 et 28 % de plus qu’en 2019. Le prix de l’ensemble des énergies a augmenté en 2021, en particulier celui de la vapeur (+ 71 %), du gaz (+ 66 %), des produits pétroliers (+ 50 %) et de l’électricité (+ 21 %).L’augmentation de la consommation énergétique est proche de la hausse d’activité enregistrée dans l’industrie en 2021 (respectivement + 7 % et + 6 %). Si la reprise d’activité a été constatée dans la totalité des secteurs en 2021, l’activité et la consommation restent inférieures au niveau de 2019 dans la chimie et la métallurgie, secteurs les plus affectés par la crise sanitaire."
Industrie,https://www.insee.fr/fr/statistiques/6525061,"Dans la filière spatiale en France,1 650 sociétés diversifiées et une soixantaine de pure-players","En 2020, en France, les 1 704 sociétés appartenant à la filière spatiale emploient 33 200 salariés pour leur activité spatiale. Le chiffre d’affaires résultant de cette activité atteint 10,8 milliards d’euros.Une soixantaine de sociétés exclusivement actives dans le spatial, dites pure-players, concentrent à elles-seules près des trois quarts du chiffre d’affaires et la moitié des effectifs dédiés de la filière. Les autres sociétés ont des activités plus diversifiées, en particulier dans l’aéronautique. L’Occitanie regroupe plus du tiers des effectifs de la filière, présente également dans toutes les autres régions de France métropolitaine ainsi qu’en Guyane.En 2020, le secteur spatial subit le choc de la crise sanitaire mais de façon moins marquée que l’aéronautique : le chiffre d’affaires spatial diminue de 10 % et les effectifs de 3 %. Les activités industrielles subissent la baisse, tandis que celles des services poursuivent leur progression. Fin 2021, les effectifs des établissements des pure-players retrouvent leur niveau d’avant-crise."
Industrie,https://www.insee.fr/fr/statistiques/7631039,"En 2022, le prix annuel moyen du MWh d’électricité a augmenté de 45 % et celui du MWh de gaz de 107 %","En 2022, le prix moyen du MWh d’électricité dans l’industrie a augmenté de 45 % par rapport à 2021 et celui du MWh de gaz de 107 %. La hausse de prix du MWh est très hétérogène selon les établissements industriels ; elle dépend notamment du type de contrat souscrit et de sa durée. Au cours de l’année 2022, 28 % des établissements ont renouvelé leur contrat (d’électricité ou de gaz) arrivés à échéance. Parmi eux, certains ont été confrontés à une explosion du prix du MWh : les établissements qui possédaient un contrat à prix fixe ainsi que ceux ayant renouvelé leur contrat en fin d’année ont subi les hausses de prix les plus importantes.Pour supporter ces hausses, les établissements doivent s’adapter : la majorité indiquent avoir comprimé leur marge ou augmenté les prix de vente en 2022. Davantage prévoient d’investir en 2023 ou d’adapter leurs méthodes de production pour supporter ces coûts à plus long terme."
Industrie,https://www.insee.fr/fr/statistiques/6020941,La consommation d’énergie dans l’industrie diminue de 9 % en 2020,"En 2020, la consommation brute d’énergie dans l’industrie baisse de 9 % et s’établit à 32,2 millions de tonnes d’équivalent pétrole. La baisse de consommation énergétique est plus faible que la baisse d’activité enregistrée dans l’industrie en 2020 (− 12 %). 40 % des établissements industriels indiquent que leur consommation d’au moins une énergie a baissé en raison de la crise sanitaire, tandis que 3 % des établissements estiment avoir augmenté la consommation d’au moins une énergie.La facture énergétique recule de manière plus marquée (– 15 %) que la consommation d’énergie en raison d’un fort repli des prix, en particulier du gaz naturel et des produits pétroliers. L’électricité est la seule énergie dont le prix augmente en 2020.Si la consommation de certaines énergies pétrolières, comme le butane, et les combustibles minéraux solides baisse particulièrement, le gaz naturel, l’hydrogène et le bois résistent. L’évolution de la consommation énergétique est très différente selon le secteur d’activité : l’industrie pharmaceutique est le seul secteur dont la consommation d’énergie augmente. À l’inverse, celle du secteur chimique et de la métallurgie s’effondre."
Industrie,https://www.insee.fr/fr/statistiques/6023451,L’internationalisation des industries alimentaires françaises : de plus en plus implantées hors de l’Europe,"Activités indispensables, les industries alimentaires se sont maintenues durant la crise sanitaire. Avec une production estimée à 140 milliards d’euros en 2020, elles ont encaissé un choc six fois moindre que l’ensemble de l’industrie manufacturière. Avant la crise sanitaire, la France était le deuxième fabricant européen de produits alimentaires transformés derrière l’Allemagne, mais devant l’Italie et l’Espagne. Toutefois, sa part dans la production européenne tend à diminuer. De même, le solde commercial s’est régulièrement dégradé et est désormais très largement déficitaire.Plus de la moitié de ces productions est réalisée par des groupes multinationaux. Majoritairement implantés en Europe, ces groupes ont poursuivi leur développement international hors de l’Europe. Depuis leurs filiales en France, ils exportent massivement et apportent une contribution très positive au solde commercial ; cette contribution évolue plutôt en demi-teinte sur la période récente."
Industrie,https://www.insee.fr/fr/statistiques/5896539,La filière aéronautique et spatiale en France en 2020,"En 2020, en France, les 4 480 sociétés appartenant à la filière aéronautique et spatiale emploient 263 000 salariés pour leur activité aérospatiale. Le chiffre d’affaires résultant de cette activité atteint 106 milliards d’euros.La crise sanitaire a fortement affecté la filière. En 2020, le chiffre d’affaires aérospatial diminue de 32 %. Dans le même temps, la baisse des effectifs est quatre fois moindre (– 8 %), les sociétés ayant largement fait appel aux dispositifs d’aides, notamment à l’activité partielle. Ces pertes d’emploi s’observent à la fois dans l’industrie et dans le tertiaire. Les PME sont les plus touchées. Malgré la crise, les travaux d’innovation se sont poursuivis et la filière n’a pas procédé à des changements majeurs de localisation ou de réinternalisation de son activité.Début 2021, les chefs d’entreprise de la filière estiment que l’activité augmente par rapport au second semestre 2020. Ils anticipent une poursuite de cette reprise sur toute l’année 2021, qui devrait s’accompagner d’une augmentation de l’emploi dans le tertiaire mais pas dans l’industrie."
Industrie,https://www.insee.fr/fr/statistiques/5405962,Une chute d’activité inédite dans l’industrie manufacturière en 2020,"La valeur ajoutée en volume de l’industrie manufacturière française chute de 12 % en 2020, une baisse historique depuis l’après-guerre. La situation se dégrade en France autant que dans les autres pays européens. La construction automobile et la construction aéronautique souffrent particulièrement de la crise sanitaire liée à la Covid-19. Dans ce contexte, seule la production en volume des activités liées à la santé s’accroît légèrement. L’industrie agroalimentaire résiste grâce à la consommation des ménages. En 2020, la France perd des parts de marché ; le déficit du commerce extérieur double. Le recours au chômage partiel permet de limiter la baisse des effectifs salariés."
Industrie,https://www.insee.fr/fr/statistiques/6051247,La gestion des salariés dans les groupes industriels : des logiques différenciées selon les filiales,"Sur les 2 millions de salariés des groupes industriels en 2019, un sur cinq est employé par une filiale non industrielle (commerce ou service). Pour 56 % de ces salariés, une convention collective de branche industrielle est appliquée. Pour un groupe industriel donné, plus la filiale est spécialisée et assume un lien fonctionnel avec les filiales industrielles, plus elle est susceptible d’appliquer une convention industrielle. Cette situation a d’autant plus de chance de se produire que la filiale emploie une plus forte proportion de cadres. Ces conventions industrielles prévoient en général des dispositions salariales plus favorables : leur application se traduirait ainsi, pour ces postes, par un minimum moyen de grille salariale supérieur de 9 %. Les salaires effectivement perçus dans ces filiales de commerce ou de service sont supérieurs à ceux par ailleurs pratiqués dans les entreprises du commerce et des services."
Logement,https://www.insee.fr/fr/statistiques/7749698,Partager son logement au-delà du noyau familial : des disparités régionales qui persistent,"En 2020, en France hors Mayotte, 3,7 % des ménages sont dits « complexes ». La moitié est constituée d’un couple, avec ou sans enfants, ou d’une famille monoparentale qui cohabite avec au moins une autre personne ; ils sont dits « avec noyau familial ». L’autre moitié regroupe des personnes sans lien parent-enfant ni lien conjugal ; ils sont dits « sans noyau familial ».Les ménages complexes avec noyau familial sont beaucoup plus fréquents dans les DOM. En France métropolitaine, ils sont plus répandus en Corse et, dans une moindre mesure, dans le Sud et en Île-de-France. Ces disparités régionales étaient encore plus marquées il y a trente ans.Les ménages complexes sans noyau familial sont surreprésentés dans les pôles urbains. Parmi eux, les ménages constitués uniquement de jeunes sont minoritaires, mais leur proportion a augmenté depuis 1990.Dans leur ensemble, les ménages complexes sont désormais plus fréquents dans les pôles urbains qu'en dehors. En 1990, ils étaient plus fréquents en dehors de ces pôles."
Logement,https://www.insee.fr/fr/statistiques/3635547,11 millions de personnes sont locataires d’un logement social,"En 2016, en France, 10,7 millions de personnes sont locataires d’un logement social. Le parc social comprend 4,5 millions de logements, soit 16 % de l’ensemble du parc de logements occupés. Les logements sociaux sont relativement plus présents dans les grandes unités urbaines de plus de 200 000 habitants, qui concentrent 57 % du parc social.L’âge moyen des locataires du parc social est de 50 ans. Il se situe entre celui des locataires du secteur libre et celui des propriétaires occupants. Le niveau de vie médian des occupants du parc social s’élève à 15 100 euros, soit un montant inférieur au niveau de vie médian du reste de la population. Le taux de pauvreté est plus élevé chez les locataires du parc social que pour les autres catégories d’occupants : il atteint 35 %, contre 23 % pour les locataires du secteur libre et 7 % chez les propriétaires occupants.Répondant plus souvent aux critères d’attribution d’un logement social, les familles monoparentales et les natifs de l’étranger sont très présents dans les logements sociaux."
Logement,https://www.insee.fr/fr/statistiques/7727384,"1,2 million de logements vacants supplémentaires en France depuis 1990, surtout dans les zones en déprise démographique","En 2023, 3,1 millions de logements sont vacants en France hors Mayotte, soit 8,2 % du parc de logements.Depuis 1990, le nombre de logements vacants a augmenté de près de 1,2 million, soit une hausse de 60 %. Cette augmentation intervient essentiellement à partir de 2005 et atteint depuis 2,5 % en moyenne par an. Le nombre de logements vacants augmente ainsi 2,3 fois plus vite que le nombre total de logements entre 2005 et 2023. La vacance est en hausse dans presque tous les départements, à l’exception de ceux de Corse et de l’Hérault. Elle augmente plus rapidement dans les départements où elle était déjà élevée.La part de logements vacants est plus forte dans les espaces les moins denses en population, en dehors des aires d’attraction des villes, ainsi que dans les aires de moins de 200 000 habitants. À l’inverse, elle reste plus faible dans les aires d’attraction des villes les plus peuplées, dans les territoires en croissance démographique ou dans ceux réputés pour leur attrait touristique. Au sein des aires d’attraction des villes, quelle que soit leur taille, la vacance est en moyenne plus élevée dans la commune-centre que dans les autres communes du pôle ou celles de la périphérie."
Logement,https://www.insee.fr/fr/statistiques/7721436,"Le besoin en résidences principales, premier facteur de transformation des espaces naturels, agricoles et forestiers pour l’habitat","Le développement de l’habitat représente environ deux tiers de la consommation d’espace naturel, agricole et forestier entre 2009 et 2019. Les besoins en résidences principales, conséquences de la hausse de la population et de la baisse de la taille moyenne des ménages, expliquent les deux tiers de cette consommation d’espace. La hausse du nombre de résidences secondaires, en particulier dans les zones touristiques, mais aussi, indirectement, celle des logements vacants, y contribuent aussi. La construction de maisons individuelles et d’immeubles plus bas augmente l’emprise au sol des logements, mais la baisse de la surface moyenne des logements en atténue l’effet dans certains départements.La consommation d’espace liée à l’habitat entre 2009 et 2019 augmente particulièrement dans les départements d’outre-mer, en Corse et dans le quart sud-ouest de la France. La hausse est plus modérée en Île-de-France."
Logement,https://www.insee.fr/fr/statistiques/7637352,"En 2021, des déménagements un peu plus nombreux qu’avant la crise sanitaire depuis l’Île‑de‑France vers les autres régions","Au cours de l’année 2021, 6,8 millions de personnes ont emménagé dans un nouveau logement, soit le même nombre qu’en 2019, avant la crise sanitaire.Trois personnes sur dix ayant déménagé au cours de l’année 2021 sont restées dans la même commune, soit un peu moins qu’en 2019. Les déménagements de l’Île‑de‑France vers les autres régions métropolitaines ont augmenté de 25 %, avec 56 000 personnes de plus en 2021 qu’en 2019. Les mobilités à destination d’aires d’attraction des villes moins peuplées que celles d’origine se sont également accrues (+101 000 personnes en 2021 par rapport à 2019, soit +15 %). C’est aussi le cas des mobilités des communes urbaines vers les communes rurales (+85 000 personnes, soit +12 %) même s’il s’agit essentiellement de déménagements vers les espaces ruraux périurbains. Dans le même temps, les mobilités de l’espace rural vers l’espace urbain sont en légère diminution.L’évolution des mobilités résidentielles selon l’âge, le type de famille ou encore la catégorie socioprofessionnelle est faible entre 2019 et 2021. Les cadres ayant déménagé ont toutefois un peu plus privilégié des aires moins peuplées, les espaces ruraux et ont plus souvent quitté l’Île‑de‑France."
Logement,https://www.insee.fr/fr/statistiques/6462842,"En 2019, 1,6 million de personnes vivent en communauté : Ehpad, internat, foyer de travailleurs...","Au 1er janvier 2019, 1,6 million de personnes, autant de femmes que d'hommes, vivent en communauté, soit 2,4 % de la population française. Les communautés sont de types très variés comme les Ehpad (établissements d’hébergement pour personnes âgées dépendantes), les établissements sanitaires ou sociaux, les internats et cités universitaires, les prisons ou encore les communautés religieuses. Les communautés et, par conséquent, leurs résidents sont concentrés dans les villes. Plus du tiers des personnes en communauté sont âgées de 75 ans ou plus et autant ont entre 14 et 24 ans. Neuf résidents sur dix habitent dans un Ehpad, un autre établissement sanitaire ou social de moyen ou long séjour, un internat ou une cité universitaire. Entre 2009 et 2019, le nombre de personnes vivant en communauté est resté stable. Le développement du maintien à domicile des plus âgés a notamment atténué l’impact du vieillissement de la population sur le nombre de résidents en Ehpad."
Logement,https://www.insee.fr/fr/statistiques/5416748,Deux résidences secondaires sur trois sont détenues par un ménage de 60 ans ou plus,"En France, un logement sur dix est une résidence secondaire au sens fiscal. Ces résidences se trouvent sur le littoral (40 %) ou en altitude (16 %), mais aussi dans les intercommunalités les plus densément peuplées, hors littoral et montagne, pour 12 % d’entre elles. Elles sont souvent plus petites que les résidences principales : une sur quatre fait moins de 40 m², contre seulement une résidence principale sur dix.Une résidence secondaire sur dix appartient à une personne résidant à l’étranger. Parmi celles détenues par un ménage résidant en France, deux sur trois le sont par un ménage de 60 ans ou plus, et même trois sur quatre dans certaines zones littorales. 34 % d’entre elles sont détenues par des ménages aisés. Les résidences secondaires, surtout lorsqu’elles sont détenues par un ménage aisé, sont situées souvent loin de la résidence principale du détenteur : à 3 heures de route ou plus pour 38 % de celles dont le ménage détenteur réside en France."
Logement,https://www.insee.fr/fr/statistiques/5400123,50 ans d’évolution des résidences principales : des logements plus grands et moins peuplés,"Au 1er janvier 2018, la France métropolitaine compte 29 millions de résidences principales. En 50 ans, le nombre de résidences principales a progressé de 1,2 % par an, soit 2,5 fois plus vite que la population (+ 0,5 %). Cet accroissement du parc de logements s’est accompagné d’un phénomène de décohabitation lié aux changements de mode de vie : le nombre moyen de personnes par ménage est ainsi passé de 3,1 en 1968 à 2,2 en 2018.L’augmentation du nombre de logements est particulièrement forte dans les couronnes des aires d’attraction des villes. La taille des logements a beaucoup augmenté, en particulier dans les couronnes et dans les communes hors attraction des villes.En 2018, presque toutes les résidences principales sont équipées d’une douche ou d’une baignoire alors que la moitié n’en possédaient pas cinquante ans plus tôt. Durant cette période, le chauffage au gaz ou à l’électricité s’est imposé au détriment du fioul."
Logement,https://www.insee.fr/fr/statistiques/3899237,Une personne sur dix connaît des difficultés de logement durables,"Entre 2014 et 2017, 18 % de la population de France métropolitaine a déménagé au moins une fois. Les jeunes et les locataires sont plus mobiles.Par ailleurs, l’accès à la propriété est un des facteurs de mobilité. Ainsi, 12 % des adultes qui n’étaient pas propriétaires en 2014 le sont devenus entre 2014 et 2017.Améliorer ses conditions de logement peut aussi motiver un déménagement. De façon ponctuelle, au moins une année en 2014 ou en 2017, près de trois personnes sur dix sont confrontées à des difficultés de logement, dues à l’inconfort ou au surpeuplement. Pour un habitant sur dix, ces difficultés persistent. Les personnes mobiles sont plus souvent confrontées à ces difficultés, mais de façon moins durable. En outre, un déménagement sur cinq s’accompagne d’une amélioration des conditions de logement. Les personnes modestes, celles vivant en famille monoparentale ou les locataires rencontrent plus fréquemment et de façon plus durable des difficultés de logement. Une personne sur dix vit par ailleurs dans un logement surpeuplé, souvent de manière durable."
Logement,https://www.insee.fr/fr/statistiques/3572689,374 000 logements supplémentaires chaque année entre 2010 et 2015,"En France entre 2010 et 2015, le parc de logements augmente de 1,1 % par an, soit deux fois plus vite que la population. La progression des résidences principales génère les deux tiers de cette croissance avec comme premier moteur la croissance démographique, notamment en périphérie des principales villes-centres. La réduction de la taille des ménages s’atténue et n’explique plus que 28 % de l’augmentation du parc, contre 61 % entre 1990 et 1999.La vacance de logements a beaucoup augmenté depuis 2010 (+ 3,4 % par an) expliquant désormais 23 % du nombre de logements supplémentaires. En France, 2,8 millions de logements sont vacants, soit un taux de vacance de 8 % en 2015. La vacance est marquée dans les villes-centres et plus faible en périphérie. Elle est moins prégnante dans les aires urbaines des métropoles régionales, notamment celles où le marché de l’immobilier est tendu."
Logement,https://www.insee.fr/fr/statistiques/1281118,La part du logement dans le budget des ménages en 2010,"En 2010, en incluant loyers, charges, taxes, remboursements d’emprunts, dépenses d’eau et d’énergie, un ménage sur deux consacre plus de 18,5 % de ses revenus à son habitation principale. Le coût du logement pèse plus lourdement pour les ménages à faibles ressources, les locataires du parc privé et les accédants à la propriété. Un locataire du parc privé sur cinq dépense plus de 40 % de ses revenus pour se loger. Depuis quinze ans, le taux d’effort global augmente peu, mais la hausse est plus sensible pour les ménages modestes et les locataires du parc privé. Malgré l’envolée des prix immobiliers, le taux d’effort des accédants s’accroît faiblement, notamment parce que les emprunts se font sur des durées plus longues et le profil des accédants évolue. L’accès à la propriété devient en effet plus difficile pour les ménages modestes."
Logement,https://www.insee.fr/fr/statistiques/1287961,Les conditions de logement fin 2013,"Fin 2013 le parc de logements en France métropolitaine comptait 28 millions de résidences principales. Plus de la moitié de ces logements (58 %) étaient occupés par des ménages propriétaires dont près de 20 % d’accédants. Après avoir augmenté dans les années 1990 et 2000, le flux annuel des acquéreurs récents est revenu à des niveaux plus faibles.15 % des ménages considéraient leurs conditions de logement comme insuffisantes ou très insuffisantes en 1973, ils ne sont plus que 6 % en 2013. Plus de la moitié des ménages qui déclarent vouloir changer de logement envisagent de rechercher un logement plus grand et 1,4 million de ménages ont déposé ou renouvelé une demande de logement en HLM au cours des douze derniers mois, en hausse par rapport aux décennies précédentes.2,7 millions de ménages vivent en situation de surpeuplement. Si ce dernier continue à baisser dans l’habitat individuel, il connaît une remontée dans le collectif. Certains logements présentent également des défauts, susceptibles de porter atteinte à la sécurité ou à la santé de leurs occupants. Les plus fréquents sont la présence d'humidité, les infiltrations d'eau, les fenêtres qui laissent passer l'air, la mauvaise isolation thermique des toits ou des murs."
Logement,https://www.insee.fr/fr/statistiques/1281324,L’hébergement des sans-domicile en 2012,"Début 2012, 103 000 adultes ont utilisé au moins une fois les services d’hébergement ou de restauration dans les agglomérations de 20 000 habitants ou plus. Parmi ces personnes, 81 000 adultes étaient sans domicile ; ils étaient accompagnés de 30 000 enfants. Plus de la moitié de ces adultes étaient de nationalité étrangère. En incluant les 8 000 sans-domicile des communes rurales et des petites agglomérations et les 22 500 personnes en centres d’accueil pour demandeurs d’asile, 141 500 personnes étaient sans domicile en France métropolitaine début 2012, soit une progression de près de 50 % depuis 2001.Parmi les adultes francophones sans domicile dans les agglomérations de 20 000 habitants ou plus, près de la moitié étaient en hébergement collectif, un tiers dans un logement payé par une association, un sur dix à l’hôtel et un sur dix étaient sans abri.Près de deux sans-domicile sur cinq sont des femmes. Elles bénéficient de conditions d’hébergement plus stables que les hommes. Ces derniers constituent la quasi-totalité de la population des sans-abri. Un quart des sans-domicile ont un emploi, près de la moitié sont au chômage et plus du quart sont inactifs."
Logement,https://www.insee.fr/fr/statistiques/1280894,"La vie en communauté : 1,6 million de personnes en France","En 2009, en France, 1,6 million de personnes, soit 1 habitant sur 40, vit au sein d’une communauté contre 1 sur 31 en 1990 (y compris militaires du contingent à l’époque). Les communautés sont de types très variés : maisons de retraites, cités universitaires, internats, foyers de travailleurs, prisons, communautés religieuses… Un tiers de la population des communautés est composée de jeunes de 15 à 24 ans, majoritairement des hommes, et un tiers de personnes âgées d’au moins 75 ans, dont les trois quarts sont des femmes. Les plus jeunes en communauté sont relativement moins nombreux en 2009 qu’en 1990 et les plus âgés le sont davantage. Les principales structures d’accueil restent les maisons de retraite (30 % de la vie en communauté) et les internats (26 %)."
Logement,https://www.insee.fr/fr/statistiques/1281002,Conditions de logement de 2005 à 2010,"En 2010, un ménage sur trois est propriétaire sans charge de remboursements d’emprunts au titre de sa résidence principale. Cette proportion est structurellement plus forte pour les plus de 65 ans et les ménages dont les revenus sont supérieurs au revenu médian et ce trait s’est encore renforcé depuis 2005.En 2010, la surface moyenne par personne est de 41 m 2 et a peu progressé sur cinq ans par rapport aux vingt années précédentes, mais la situation est très variable selon la composition du ménage : les personnes seules ont en moyenne deux fois plus d’espace que celles qui cohabitent (73 m 2 contre 36 m 2 ).En 2010, 7 % des ménages comptant au moins deux personnes vivent dans des logements surpeuplés, et cette proportion grimpe à 33 % pour les familles nombreuses (au moins trois enfants). Globalement, en cinq ans, le surpeuplement recule, sauf pour les ménages modestes : parmi ceux-ci, la part des ménages en état de surpeuplement passe de 16 % à 19 %.Presque tous les ménages disposent du confort sanitaire de base. Les ménages à bas revenus ou résidant dans des logements anciens ont de moins bonnes conditions de logement que les autres. Près de 30 % des locataires du parc social évoquent des problèmes de délinquance dans leur quartier, mais cette proportion a diminué depuis 5 ans."
Logement,https://www.insee.fr/fr/statistiques/1281032,Prix des logements anciens et loyers entre 2000 et 2010,"Entre 2000 et 2010, les prix des logements anciens ont plus que doublé alors que les loyers ont augmenté de 29 %, à un rythme proche de celui du revenu disponible des ménages. Les prix à la consommation, quant à eux, ont connu des progressions moindres. La hausse des loyers a ralenti à partir de 2006, date d'introduction du nouvel indice de référence des loyers. Ces évolutions, mesurées à qualité constante, s'accompagnent plus largement d'un poids croissant, dans leur revenu, des débours que les ménages consacrent à leur logement (loyers ou mensualités de remboursement des emprunts, charges collectives et dépenses individuelles d'énergie et d'eau). Ce poids a particulièrement augmenté pour les locataires du secteur libre et les ménages à faibles ressources. Les écarts entre province et Île-de-France ont tendance à se réduire."
Logement,https://www.insee.fr/fr/statistiques/1281024,"Être sans domicile, avoir des conditions de logement difficiles","En France métropolitaine, dans la deuxième moitié des années 2000, 133 000 personnes étaient sans domicile : 33 000 en très grande difficulté (entre la rue et les dispositifs d’accueil d’urgence), 100 000 accueillies pour des durées plus longues dans des services d’hébergement social ou dans un logement bénéficiant d’un financement public. Par ailleurs, 117 000 personnes, également sans logement personnel, recouraient à des solutions individuelles (chambres d’hôtel à leurs frais ou hébergement par des particuliers).En outre, 2,9 millions de personnes vivaient dans des logements privés de confort ou surpeuplés, le cumul des deux insuffisances concernant 127 000 personnes."
Logement,https://www.insee.fr/fr/statistiques/1283214,Le recours au crédit d’impôt en faveur du développement durable,"Dans le cadre du crédit d’impôt dédié au développement durable, une résidence principale sur sept a fait l’objet de travaux entre 2005 et 2008. Ce dispositif est monté rapidement en puissance avec un million de nouveaux logements concernés par an. Une résidence principale sur dix a bénéficié de travaux relevant de la maîtrise de la consommation énergétique. Deux fois sur trois, il s’agissait d’un logement construit avant 1975. Une résidence principale sur vingt s’est dotée d’équipements utilisant une énergie renouvelable. La pose de panneaux solaires, pompes à chaleur ou appareils fonctionnant au bois a fortement progressé et a plus que doublé en quatre ans. Plus les ménages disposent de revenus importants, plus ils réalisent de travaux. Néanmoins, les montants déclarés par mètre carré sont comparables quels que soient les revenus : en moyenne 60 euros de travaux par mètre carré. 32 % des sommes déclarées ont été restituées sous forme de crédit d’impôt."
Logement,https://www.insee.fr/fr/statistiques/1281251,L’accession à la propriété dans les années 2000,"L’attrait pour la propriété s’est confirmé entre les années 2002 et 2006, prolongeant la reprise de la fin des années 1990, avec un tiers d’acquéreurs de plus que lors des années 1980. Cependant, depuis les années 2000, les ménages les plus modestes et les primo-accédants ont eu des difficultés accrues pour accéder à la propriété. Le prix des logements a en effet augmenté plus rapidement que les revenus, alors que les prêteurs maintenaient leur niveau d’exigences pour obtenir un crédit. En revanche, grâce à la baisse des taux d’intérêt, ils ont augmenté la durée des prêts de trois ans, comparée à la fin des années 1990, ce qui a d’abord bénéficié aux ménages jeunes. Aussi, l’effort financier des accédants, bien qu’en hausse, n’a crû que de trois points. Le risque d’insolvabilité demeure donc faible."
Logement,https://www.insee.fr/fr/statistiques/7938439,"En Polynésie française, la population augmente faiblement, de 1 % entre 2017 et 2022","En 2022, 279 000 personnes vivent en Polynésie française. En cinq ans, la population augmente de 570 personnes par an, un rythme qui ralentit depuis 20 ans. Elle s’accroît dans l’ensemble des archipels, à l’exception des Australes et des Tuamotu, et plus rapidement dans la zone rurale de l’île de Tahiti.L’excédent des naissances sur les décès demeure le seul moteur de la croissance démographique, mais il se réduit avec la baisse de la fécondité. Les départs de Polynésie française sont plus nombreux que les arrivées : notamment, en cinq ans, un jeune de 18 à 25 ans sur cinq a quitté le territoire.Le nombre moyen de personnes par ménage continue de diminuer : 3,3 en 2022, après 3,5 en 2017.En cinq ans, le taux d’emploi progresse de trois points et la part des emplois de cadres occupés par les natifs de Polynésie de six points. Le taux d’emploi augmente dans le bâtiment, sous l’impulsion d’une activité touristique soutenue et de la construction de nouveaux logements. En particulier, le nombre de résidences secondaires augmente de 37 % en cinq ans."
